failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
1,117,131600800,96,0,100,4,100,0,78,78383608,98,1958,100,0,100,4,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,97,6712,27,27,100,0,100,0,200,0,100,1815,100,11178620696,100,846144326
0,115,85373056,98,0,100,2,100,0,87,643476795,87,11599,100,0,100,2,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,100,1402,22,22,100,0,100,0,200,0,100,11593,100,18101540895,100,1.35925E+11
0,106,11404752,99,0,100,1,100,0,78,79307884,98,1958,100,0,100,1,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,6813,22,22,100,0,100,0,200,0,100,1812,100,11425080696,100,778268967
0,118,179075128,98,0,100,2,100,0,82,173634793,96,4073,100,0,100,2,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,94,13008,37,37,100,0,100,0,200,0,100,3984,100,20632299280,100,2416076775
1,117,123425448,92,0,100,8,100,0,87,484997959,90,9176,100,0,100,8,100,0,100,0,96,4,100,0,100,0,78,22,100,0,100,0,98,5420,22,22,100,0,100,0,200,0,100,9156,100,16862005229,100,1.38758E+11
1,115,90711368,98,0,100,2,100,0,87,544957025,89,10306,100,0,100,2,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,100,910,28,28,100,0,100,0,200,0,100,10303,100,17412176289,100,1.19883E+11
1,118,177239136,93,0,100,7,100,0,82,182759466,96,3701,100,0,100,7,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,97,7710,24,24,100,128,100,128,200,0,100,3672,100,11695118177,100,70454039009
0,117,131500176,91,0,100,23,100,0,87,584961068,81,17120,100,0,100,23,100,0,100,0,100,0,100,5,85,15,72,28,100,0,100,10,56,88141,28,28,100,0,100,0,200,1,100,16802,100,25866617905,100,1.26102E+11
0,117,120254048,98,0,100,2,100,0,87,598161530,88,11070,100,0,100,2,100,0,100,0,100,0,100,0,93,7,76,24,100,0,100,0,100,1413,24,24,100,0,100,0,200,0,100,11064,100,19714371517,100,1.3487E+11
0,117,122278560,92,0,100,15,100,0,87,497466332,78,19901,100,0,100,15,99,1,100,0,100,0,100,0,82,18,72,28,100,0,100,4,94,12476,28,28,100,0,100,0,200,0,100,19825,100,25330525020,100,2.52151E+11
0,115,87972936,97,0,100,3,100,0,73,24913676,100,656,100,0,100,3,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,5774,26,26,100,0,100,0,200,0,100,585,100,4328509464,100,515077768
0,118,194747104,92,0,100,26,100,0,80,105409948,81,17138,100,0,100,26,100,0,100,0,100,0,100,1,89,11,73,27,100,0,100,13,63,74661,27,27,100,0,100,0,200,0,100,16821,100,22822081265,100,3.18713E+11
0,114,73634392,95,0,100,5,100,0,79,84849758,98,2025,100,0,100,5,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,100,1513,20,20,100,0,100,0,200,0,100,1989,100,11899297600,100,812057169
0,109,21704064,91,0,100,17,100,0,89,897262966,77,20308,100,0,100,17,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,3,1,251984,29,29,100,0,100,0,200,0,100,19317,100,20165055103,100,91257511485
0,117,154764256,96,0,100,4,100,0,87,586779030,89,9916,100,0,100,4,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,98,4450,37,37,100,0,100,0,200,0,100,9900,100,18260559989,100,1.68438E+11
0,118,190226064,93,0,100,7,100,0,84,240320271,82,16591,100,0,100,7,100,0,100,0,100,0,100,0,95,5,70,30,100,0,100,4,96,9624,30,30,100,0,100,0,200,0,100,16551,100,21817955672,100,1.91311E+11
1,119,233068792,91,0,100,8,100,0,83,205046086,82,16094,100,0,100,8,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,4508,24,24,100,0,100,0,200,0,100,16066,100,23685600554,100,1.39047E+11
1,107,13700712,99,0,100,1,100,0,80,103247010,98,2341,100,0,100,1,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,95,10310,27,27,100,0,100,0,200,0,100,2217,100,12318246392,100,5808236605
1,117,121890240,95,0,100,5,100,0,87,512578869,89,10328,100,0,100,5,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,97,6151,26,26,100,16,100,16,200,0,100,10301,100,17680615922,100,1.16135E+11
1,105,8502936,96,0,100,4,100,0,87,650321597,87,11646,100,0,100,4,100,0,100,0,100,0,100,0,97,3,78,22,100,0,100,0,95,10750,22,22,100,56,100,56,200,0,100,11606,100,18062120885,100,1.42017E+11
0,109,21107984,98,0,100,2,100,0,87,645633558,87,11647,100,0,100,2,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,100,1402,22,22,100,0,100,0,200,0,100,11642,100,18123725937,100,1.36117E+11
0,119,203070968,94,0,100,6,100,0,83,232294868,80,18323,100,0,100,6,99,1,100,0,100,0,100,0,86,14,65,35,100,0,100,1,95,11692,35,35,100,0,100,0,200,0,100,9.87542E+13,100,25420953972,100,61822584749
0,116,113837608,97,0,100,3,100,0,80,108502612,82,16471,100,0,100,3,100,0,100,0,100,0,100,0,93,7,71,29,100,0,100,2,99,2600,29,29,100,0,100,0,200,0,100,2.61564E+12,100,20969170226,100,61823818250
0,104,7260160,97,0,100,3,100,0,83,231166981,96,3657,100,0,100,3,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,100,329,36,36,100,0,100,0,200,0,100,3627,100,12062970417,100,75602132460
0,114,76452808,92,0,100,8,100,0,83,211666639,94,5557,100,0,100,8,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,87,26276,24,24,100,0,100,0,200,0,100,5240,100,22625682752,100,6052309099
0,120,235244760,99,0,100,1,100,0,79,93020759,98,2341,100,0,100,1,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,95,10398,27,27,100,0,100,0,200,0,100,2218,100,12722447440,100,947471723
0,115,91244280,99,0,100,1,100,0,83,214359112,94,5559,100,0,100,1,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,87,27127,28,28,100,0,100,0,200,0,100,5256,100,22924381368,100,10390300412
0,118,199260480,96,0,100,4,100,0,78,74775564,99,1597,100,0,100,4,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,100,737,23,23,100,0,100,0,200,0,100,1595,100,9062429944,100,20627288254
0,119,230486792,92,0,100,28,100,0,88,782847672,74,23147,100,0,100,27,100,0,100,0,100,0,100,0,89,11,77,23,100,0,100,19,95,10280,23,23,100,0,100,0,200,0,100,4.20048E+13,100,26486545518,100,1.31529E+11
0,112,48306744,92,0,100,8,100,0,87,647054010,87,11630,100,0,100,8,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,4,98,4983,24,24,100,0,100,0,200,0,100,11609,100,18074786629,100,1.44582E+11
0,117,158695528,96,0,100,4,100,0,81,132474386,97,3080,100,0,100,4,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,2003,28,28,100,0,100,0,200,0,100,3010,100,17011340576,100,5830541974
0,117,139253128,92,0,100,15,100,0,88,768536564,74,23296,100,0,100,15,100,0,100,0,100,0,100,0,80,20,77,23,100,0,100,9,92,17648,23,23,100,0,100,0,200,0,100,2.28621E+13,100,27057097328,100,1.56815E+11
1,112,230789264,95,0,100,5,100,0,87,4813799461,78,19975,100,0,100,5,99,1,100,0,98,2,100,0,98,2,72,28,100,0,100,1,100,1018,28,28,100,48,100,48,200,0,100,19962,100,25052647462,100,2.33686E+11
1,118,171979240,91,0,100,13,99,1544,87,512930686,78,20122,100,0,100,13,100,0,100,0,98,2,100,0,100,0,71,29,100,0,100,8,96,9423,29,29,100,40,100,40,200,0,100,20073,100,25487809562,100,2.49971E+11
0,119,202720128,93,0,100,7,100,0,85,342288043,80,17687,100,0,100,7,99,1,100,0,100,0,100,0,70,30,72,28,100,0,100,2,98,4891,28,28,100,0,100,0,200,0,100,17667,100,22433169744,100,2.02248E+11
0,118,171029896,96,0,100,4,100,0,85,387504571,92,7647,100,0,100,4,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,1,100,195,29,29,100,0,100,0,200,0,100,7646,100,14654591910,100,66597564245
0,117,135590208,92,0,100,15,100,0,87,499958727,78,19950,100,0,100,15,99,1,100,0,100,0,100,0,82,18,71,29,100,0,100,4,94,12476,29,29,100,0,100,0,200,0,100,19873,100,25345880464,100,2.52279E+11
0,120,237263928,97,0,100,3,100,0,74,28032014,100,704,100,0,100,3,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,98,5774,25,25,100,0,100,0,200,0,100,633,100,4805209280,100,530378551
0,112,44889744,92,0,100,26,100,0,80,108098811,81,17186,100,0,100,26,100,0,100,0,100,0,100,1,89,11,72,28,100,0,100,13,63,74661,28,28,100,0,100,0,200,0,100,16868,100,22840142669,100,3.18898E+11
0,109,22381472,95,0,100,5,100,0,79,86193068,98,2073,100,0,100,5,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,100,1513,20,20,100,0,100,0,200,0,100,2036,100,12004307192,100,828607821
1,109,203586784,96,0,100,4,100,0,80,104670279,98,2430,100,0,100,4,100,0,100,0,98,2,100,0,100,0,76,24,100,0,100,0,95,10445,24,24,100,0,100,0,200,0,100,2296,100,12997482440,100,4993616142
1,117,131216072,95,0,100,5,100,0,87,540450592,87,11482,100,0,100,5,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,5478,26,26,100,16,100,16,200,0,100,11443,100,18029512724,100,1.30314E+11
1,120,792328,91,0,100,8,100,32,84,238044683,79,18396,100,0,100,8,99,1,100,0,100,0,100,0,94,6,65,35,100,0,100,1,95,11272,35,35,100,8,100,8,200,0,100,1.32886E+14,100,25423448538,100,60722788392
0,106,12072272,91,0,100,14,100,0,84,306843228,80,17742,100,0,100,14,100,0,100,0,100,0,100,0,94,6,73,27,100,0,100,2,77,46529,27,27,100,0,100,0,200,0,100,17551,100,23833840700,100,1.42931E+11
0,118,195478816,97,0,100,3,100,0,87,535568003,88,11165,100,0,100,3,99,1,100,0,100,0,100,0,94,6,79,21,100,0,100,0,99,2441,21,21,100,0,100,0,200,0,100,11155,100,19411013492,100,1.07326E+11
0,119,225393016,92,0,100,15,100,0,87,502599101,78,19998,100,0,100,15,99,1,100,0,100,0,100,0,82,18,67,33,100,0,100,4,94,12476,33,33,100,0,100,0,200,0,100,19922,100,25371962842,100,2.52415E+11
0,109,21970520,97,0,100,3,100,0,75,30740342,100,752,100,0,100,3,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,5774,26,26,100,0,100,0,200,0,100,681,100,5199933992,100,556864796
0,117,132339208,92,0,100,26,100,0,80,111119359,81,17234,100,0,100,26,100,0,100,0,100,0,100,1,89,11,73,27,100,0,100,13,63,74661,27,27,100,0,100,0,200,0,100,16917,100,22897879679,100,3.19067E+11
0,119,201625712,95,0,100,5,100,0,79,87874392,98,2121,100,0,100,5,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,100,1517,21,21,100,0,100,0,200,0,100,2084,100,12112417184,100,849593641
0,115,95733920,95,0,100,5,100,0,81,126632473,98,2575,100,0,100,5,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,93,15326,19,19,100,0,100,0,200,0,100,2518,100,9032849672,100,11217859248
0,117,131258712,96,0,100,4,100,0,87,591327471,89,10012,100,0,100,4,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,98,4450,38,38,100,0,100,0,200,0,100,9995,100,18313861934,100,1.68893E+11
0,105,10242280,91,0,100,38,100,0,84,327104140,81,17472,100,0,100,38,99,1,100,0,100,0,100,0,94,6,62,38,100,0,100,21,98,5070,38,38,100,0,100,0,200,0,100,17442,100,22791989698,100,2.01518E+11
1,116,110082856,91,0,100,8,100,0,84,284200391,95,4597,100,0,100,8,100,0,100,0,96,4,100,0,100,0,79,21,100,0,100,0,95,10429,21,21,100,0,100,0,200,0,100,4554,100,10369977386,100,25460574730
1,107,13889072,93,0,100,7,100,8,87,648706296,87,11727,100,0,100,7,100,0,100,0,90,10,100,0,93,7,77,23,100,0,100,3,98,5041,23,23,100,0,100,0,200,0,100,11706,100,18212963877,100,1.45891E+11
1,117,158297064,94,0,100,6,100,0,87,519231246,78,20023,100,0,100,6,99,1,100,0,100,0,100,0,95,5,75,25,100,0,100,1,100,1647,25,25,100,64,100,64,200,0,100,20004,100,27005457424,100,1.27307E+11
1,119,222294216,92,0,100,11,100,0,87,531878699,89,10426,100,0,100,11,99,1,100,0,94,6,100,0,100,0,66,34,100,0,100,0,99,3931,34,34,100,0,100,0,200,0,100,10411,100,17428339772,100,1.13495E+11
0,114,77047176,95,0,100,5,100,0,85,360382707,90,8959,100,0,100,5,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,79,43627,21,21,100,0,100,0,200,0,100,8806,100,30350442992,100,36538889052
0,119,209304352,97,0,100,3,100,0,81,146165518,97,3128,100,0,100,3,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,99,2201,38,38,100,0,100,0,200,0,100,3078,100,18411454696,100,1981602794
0,117,134119200,97,0,100,3,100,0,87,487951002,90,9343,100,0,100,3,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,100,1990,20,20,100,0,100,0,200,0,100,9319,100,16874574906,100,1.18962E+11
0,112,49492936,98,0,100,2,100,0,77,50333774,99,1491,100,0,100,2,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,86,29673,26,26,100,0,100,0,200,0,100,1259,100,8054582200,100,559282175
0,117,163661808,97,0,100,3,100,0,82,197175770,94,5630,100,0,100,3,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,87,26894,26,26,100,0,100,0,200,0,100,5322,100,22040950024,100,5089114212
0,117,148119888,93,0,100,7,100,0,87,497741880,90,8911,100,0,100,7,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,98,4951,25,25,100,0,100,0,200,0,100,8892,100,19009534270,100,1.19642E+11
0,118,190559360,96,0,100,4,100,0,79,89946665,98,2437,100,0,100,4,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,95,10351,24,24,100,0,100,0,200,0,100,2316,100,12708012616,100,957109840
0,111,40829808,95,0,100,5,100,0,79,93469375,98,2145,100,0,100,5,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,100,1497,20,20,100,0,100,0,200,0,100,2111,100,12674056824,100,907135422
0,117,135303128,97,0,100,3,100,0,75,34317091,100,775,100,0,100,3,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,5819,24,24,100,0,100,0,200,0,100,705,100,5802638312,100,695728516
0,113,50685592,94,0,100,6,100,0,78,77366008,98,2097,100,0,100,6,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,97,6664,25,25,100,0,100,0,200,0,100,1957,100,11061379216,100,783451483
0,117,162086424,96,0,100,4,100,0,85,355254961,80,17767,100,0,100,4,99,1,100,0,100,0,100,0,73,27,72,28,100,0,100,1,100,1935,28,28,100,0,100,0,200,0,100,17759,100,24206812468,100,1.93825E+11
0,117,128468072,92,0,100,13,100,0,87,475311553,79,18988,100,0,100,13,100,0,100,0,100,0,100,0,86,14,74,26,100,0,100,7,97,6073,26,26,100,0,100,0,200,0,100,18963,100,23720565640,100,2.34195E+11
1,111,41125776,93,0,100,7,100,0,81,141576042,97,3201,100,0,100,7,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,99,2129,34,34,100,0,100,0,200,0,100,3129,100,17669810048,100,1635023213
1,103,5765368,91,0,100,16,100,0,87,613256147,76,21399,100,0,100,16,100,0,100,0,100,0,100,0,97,3,73,27,100,0,100,6,90,21267,27,27,100,48,100,48,200,0,100,21234,100,25542258306,100,1.37063E+11
1,120,243855848,91,0,100,10,92,10040,85,361484107,80,18106,100,0,100,10,100,0,100,0,100,0,100,0,90,10,74,26,100,0,100,2,100,879,26,26,100,40,100,40,200,0,100,18098,100,22490744938,100,1.98271E+11
0,118,187185632,91,0,100,14,100,0,84,308806745,80,17790,100,0,100,14,100,0,100,0,100,0,100,0,94,6,73,27,100,0,100,2,77,46529,27,27,100,0,100,0,200,0,100,17600,100,23856200406,100,1.42999E+11
0,116,109250136,96,0,100,4,100,0,85,391927518,92,7743,100,0,100,4,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,1,100,195,31,31,100,0,100,0,200,0,100,7742,100,14713812343,100,67030988237
0,118,197595056,96,0,100,4,100,0,87,484351808,90,8964,100,0,100,4,100,0,100,0,100,0,100,5,100,0,61,39,100,0,100,0,98,5232,39,39,100,0,100,0,200,0,100,8940,100,17934018862,100,1.11192E+11
0,117,141435648,92,0,100,10,100,0,86,464670050,79,19012,100,0,100,10,100,0,100,0,100,0,100,0,84,16,74,26,100,0,100,7,100,1094,26,26,100,0,100,0,200,0,100,19007,100,23453794012,100,2.18373E+11
0,117,136424144,92,0,100,26,100,0,80,113972426,81,17281,100,0,100,26,100,0,100,0,100,0,100,1,89,11,71,29,100,0,100,13,63,74661,29,29,100,0,100,0,200,0,100,16964,100,22925067599,100,3.19283E+11
0,114,77147208,97,0,100,3,100,0,83,208902911,94,5677,100,0,100,3,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,87,27550,25,25,100,0,100,0,200,0,100,5359,100,22541987296,100,5959038814
0,114,64570248,91,0,100,17,100,0,89,904077403,77,20452,100,0,100,17,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,3,1,251984,32,32,100,0,100,0,200,0,100,19461,100,20252108703,100,91493400207
0,117,124476824,91,0,100,10,100,0,87,630374176,76,21369,100,0,100,10,100,0,100,0,100,0,100,0,97,3,77,23,100,0,100,1,96,9542,23,23,100,0,100,0,200,0,100,21321,100,25686591458,100,1.30729E+11
0,117,122713984,93,0,100,7,100,0,84,248022546,81,16735,100,0,100,7,100,0,100,0,100,0,100,0,95,5,68,32,100,0,100,4,96,9624,32,32,100,0,100,0,200,0,100,16696,100,21887349252,100,1.91771E+11
1,116,113745648,91,0,100,19,100,0,85,391472614,77,20206,100,0,100,19,100,0,100,0,94,6,100,1,99,1,79,21,100,0,100,5,93,14531,21,21,100,0,100,0,200,0,100,20015,100,29195589420,100,2.37165E+11
1,104,218611008,95,0,100,5,100,16,87,656540822,87,11789,100,0,100,5,100,0,100,0,98,2,100,0,97,3,76,24,100,0,100,0,96,9524,24,24,100,16,100,16,200,0,100,11755,100,18166483739,100,1.65224E+11
0,108,19751992,91,0,100,23,100,0,87,590609328,81,17288,100,0,100,23,100,0,100,0,100,0,100,5,85,15,71,29,100,0,100,10,56,88141,29,29,100,0,100,0,200,1,100,16970,100,25982534781,100,1.26525E+11
0,115,84820184,93,0,100,7,100,0,87,512211850,78,19965,100,0,100,7,99,1,100,0,100,0,100,0,100,0,69,31,100,0,100,2,99,2692,31,31,100,0,100,0,200,0,100,19914,100,26414380600,100,1.29022E+11
0,117,162998504,95,0,100,5,100,0,81,144808003,97,3205,100,0,100,5,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,99,2020,37,37,100,0,100,0,200,0,100,3133,100,18026171624,100,1657914130
0,117,159696152,99,0,100,1,100,0,81,162307250,96,3587,100,0,100,1,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,97,6159,37,37,100,0,100,0,200,0,100,3488,100,19482103208,100,2244980196
0,117,143971792,93,0,100,7,100,0,87,510667853,78,20075,100,0,100,7,99,1,100,0,100,0,100,0,100,0,77,23,100,0,100,1,91,18993,23,23,100,0,100,0,200,0,100,1.73654E+14,100,25152933142,100,2.22062E+11
0,119,216264968,98,0,100,2,100,0,82,175891919,96,4263,100,0,100,2,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,94,13342,38,38,100,0,100,0,200,0,100,4174,100,20425756448,100,2745744999
1,107,13993192,91,0,100,19,100,0,88,762405678,74,23326,100,0,100,18,100,0,100,0,100,0,100,0,98,2,76,24,100,0,100,9,83,35861,24,24,100,0,100,0,200,0,100,2.13765E+14,100,26366326506,100,1.68911E+11
1,120,240652280,96,0,100,4,100,0,68,6298053,100,202,100,0,100,4,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,2,100,6,27,27,100,0,100,0,200,0,100,202,100,7702774824,100,116595383
0,119,226715848,99,0,100,1,100,0,79,89120624,98,2190,100,0,100,1,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,97,6808,21,21,100,0,100,0,200,0,100,2034,100,12208176416,100,941824062
0,117,152701680,94,0,100,6,100,0,83,231190120,96,3709,100,0,100,6,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,98,4435,27,27,100,0,100,0,200,0,100,3646,100,11847523460,100,70449022984
0,117,144591680,97,0,100,3,100,0,81,123735538,97,2697,100,0,100,3,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,98,5361,24,24,100,0,100,0,200,0,100,2646,100,15578253216,100,1250092250
0,119,226246136,91,0,100,13,100,0,86,409396589,79,19101,100,0,100,13,100,0,100,0,100,0,100,0,99,1,65,35,100,0,100,5,93,14894,35,35,100,0,100,0,200,0,100,19040,100,24389295874,100,2.33091E+11
0,117,159167016,99,0,100,1,100,0,75,38181780,100,852,100,0,100,1,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,5037,26,26,100,0,100,0,200,0,100,779,100,6260315928,100,605650555
0,117,167059064,94,0,100,6,100,0,84,286465403,95,4663,100,0,100,6,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,99,3972,26,26,100,0,100,0,200,0,100,3.80191E+13,100,10294494050,100,14457617487
1,109,22214576,92,0,100,28,100,0,87,512132449,75,22431,100,0,100,28,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,16,86,29180,27,27,100,32,100,32,200,0,100,2.77837E+14,100,26837428056,100,1.20748E+11
1,111,33729712,97,0,100,3,100,0,87,601320611,88,11262,100,0,100,3,100,0,100,0,100,0,100,0,97,3,77,23,100,0,100,0,99,3135,23,23,97,640,97,640,200,0,100,11227,100,17996307978,100,1.27292E+11
1,114,59633096,97,0,100,3,100,0,83,213335814,94,5726,100,0,100,3,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,87,26693,22,22,100,0,100,0,200,0,100,5422,100,23335711192,100,5463686092
1,111,37117080,91,0,100,10,100,0,88,757436900,74,22778,100,0,100,10,100,0,100,0,100,0,100,0,95,5,75,25,100,0,100,5,98,4871,25,25,100,40,100,40,200,0,100,22755,100,27514490220,100,1.43256E+11
0,108,18169152,91,0,100,20,100,0,88,753323734,74,23350,100,0,100,19,100,0,100,0,100,0,100,0,96,4,77,23,100,0,100,9,82,36284,23,23,100,0,100,0,200,0,100,1.96632E+14,100,26427209076,100,1.61426E+11
0,114,61060488,99,0,100,1,100,0,78,82154202,98,2198,100,0,100,1,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,97,6820,25,25,100,0,100,0,200,0,100,2055,100,11680310760,100,868559449
0,120,241815040,92,0,100,13,100,0,87,479933356,90,9445,100,0,100,13,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,9,100,652,24,24,100,0,100,0,200,0,100,9424,100,17022554680,100,1.73411E+11
0,119,201787312,92,0,100,9,100,0,87,535559556,88,10521,100,0,100,9,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,99,3322,37,37,100,0,100,0,200,0,100,10507,100,17600907294,100,1.30053E+11
0,118,180097888,91,0,100,22,100,0,84,331513516,80,17578,100,0,100,21,99,1,100,0,100,0,100,0,95,5,65,35,100,0,100,7,97,6394,35,35,100,0,100,0,200,0,100,17546,100,22904161012,100,1.9339E+11
0,118,176990112,91,0,100,12,100,0,87,482107441,79,19086,100,0,100,12,100,0,100,0,100,0,100,0,97,3,71,29,100,0,100,8,100,1081,29,29,100,0,100,0,200,0,100,19081,100,23733483546,100,2.18284E+11
0,115,93842616,97,0,100,3,100,0,63,2358574,100,246,100,0,100,3,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,99,2055,23,23,100,0,100,0,200,0,100,203,100,738027752,100,265608279
0,117,123631288,91,0,100,11,100,0,87,612288830,74,23332,100,0,100,11,100,0,100,0,100,0,100,4295032833,98,2,79,21,100,0,100,3,81,38813,21,21,100,0,100,0,200,0,100,9.02287E+13,100,25960735572,100,2.77254E+11
0,117,128474536,94,0,100,6,100,0,84,247623191,96,3849,100,0,100,6,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,100,142,33,33,100,0,100,0,200,0,100,3838,100,12680721241,100,77899910595
0,119,223805976,98,0,100,2,100,0,76,42379147,100,875,100,0,100,2,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,98,4708,37,37,100,0,100,0,200,0,100,838,100,6972483688,100,863050313
0,117,150383928,96,0,100,4,100,0,81,158879346,96,3901,100,0,100,4,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,97,6929,38,38,100,0,100,0,200,0,100,3725,100,18018341680,100,6735698309
0,119,227400328,92,0,100,27,100,0,89,883742273,80,17634,100,0,100,27,99,1,100,0,100,0,100,0,81,19,63,37,100,0,100,4,81,38763,37,37,100,0,100,0,200,0,100,17396,100,21179074500,100,1.12368E+11
1,117,165063160,91,0,100,14,100,0,88,730049246,74,22828,100,0,100,14,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,2,83,34655,25,25,100,0,100,0,200,0,100,22683,100,27490624512,100,1.45973E+11
0,114,64540760,91,0,100,18,100,0,87,546918454,76,21509,100,0,100,18,100,0,100,0,100,0,100,0,95,5,77,23,100,0,100,11,96,8642,23,23,100,0,100,0,200,0,100,21449,100,28628315530,100,1.3214E+11
0,120,242703328,91,0,100,9,100,0,83,214822259,82,16334,100,0,100,9,100,0,100,0,100,0,100,1,100,0,76,24,100,0,100,0,97,7273,24,24,100,0,100,0,200,0,100,16297,100,23966587560,100,1.46594E+11
0,114,64209864,96,0,100,4,100,0,81,139861728,97,3325,100,0,100,4,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,2112,28,28,100,0,100,0,200,0,100,3249,100,17547640000,100,1639940056
1,116,105971992,95,0,100,5,100,0,82,189780496,94,5266,100,0,100,5,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,80,41527,29,29,100,0,100,0,200,0,100,4940,100,21225430072,100,2235471155
0,114,75221440,92,0,100,15,100,0,87,530586794,75,22129,100,0,100,15,100,0,100,0,100,0,100,0,98,2,74,26,100,0,100,8,96,8299,26,26,100,0,100,0,200,0,100,22093,100,33185388552,100,1.38672E+11
0,107,13096352,96,0,100,4,100,0,81,157428846,96,3710,100,0,100,4,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,97,6286,32,32,100,0,100,0,200,0,100,3609,100,18859370576,100,1991157394
0,120,1648040,95,0,100,5,100,0,84,304854209,92,7376,100,0,100,5,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,90,21336,21,21,100,0,100,0,200,0,100,7273,100,28035186584,100,7415036240
